	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	threshold_drug	genelabels
2662	AC016739.1	12.7690391813614	-0.0278194135397526	0.212326747130811	0.0778326487744372	0.937961175249462	NA	NA	
2663	AC016831.3	0.00371086528791604	0	0.0402700193375594	0	1	NA	NA	
2664	AC016839.1	0.0146565920132162	0	0.0402700227878197	0	1	NA	NA	
2665	AC016885.3	0.0149205643959648	0	0.0402700217933717	0	1	NA	NA	
2666	AC016894.1	0.123229376151296	0.000669243366546749	0.0402701170769748	0.00302384064192466	0.997587327914237	NA	NA	
2667	AC016925.1	0.0673878773585265	0.000826089648172241	0.0402700559299607	0.00216141495044324	0.998275441724327	NA	NA	
2668	AC016930.1	0.0249246878414302	-0.000828877372751086	0.0402700267553472	0.0624535246269522	0.950201671622791	NA	NA	
2669	AC016999.2	0.00977678678573821	0	0.0402700200905187	0	1	NA	NA	
2670	AC017002.4	0.00397397698883256	0	0.0402700193538168	0	1	NA	NA	
2671	AC017007.2	0.0441615171743293	-0.000521923644630127	0.0402700312631934	0.00572513695748121	0.995432026567382	NA	NA	
2672	AC017007.3	0.0471284476371141	-0.00098293829957515	0.0402700337106134	0.0102007731481793	0.991861101746951	NA	NA	
2673	AC017037.2	0.0131886391333737	0	0.0402700227446987	0	1	NA	NA	
2674	AC017078.1	0.00473579008962748	-0.00139055495981538	0.0402700201222118	0.00933107536812236	0.992554987066509	NA	NA	
2675	AC017079.2	0.0881284990368637	0.00147061707527404	0.040270075151096	0.0624781558885516	0.950182057024699	NA	NA	
2676	AC017083.1	0.0376988675905236	-0.000521591453272777	0.0402700313480363	0.00574757776580723	0.995414121687477	NA	NA	
2677	AC017083.4	0.360801062346828	-0.0921209077482081	0.214877457944571	-0.427606337695283	0.668937750998648	NA	NA	
2678	AC017099.1	0.273239785124196	0.0498032919724459	0.19136904070325	0.156173107809021	0.875896573477229	NA	NA	
2679	AC017104.5	0.0200653489967601	-0.00225063173459345	0.0402700247343225	0.00746394755828819	0.994044686776244	NA	NA	
2680	AC018371.2	0.00545243890072043	0	0.0402700201354491	0	1	NA	NA	
2681	AC018442.1	0.00629942413852462	-0.00139067751681584	0.0402700200932975	0.00932962818401919	0.992556141702102	NA	NA	
2682	AC018462.2	0.0068243441196092	-0.00201881561306876	0.0402700200753506	0.00302980448152032	0.997582569480498	NA	NA	
2683	AC018463.1	0.0227946327616541	-0.00138184164863822	0.0402700280174543	0.0102031362557722	0.991859216358006	NA	NA	
2684	AC018512.1	0.179693247782376	-0.00153407567050994	0.112136342101348	0.150266307547089	0.880554513812414	NA	NA	
2685	AC018523.1	0.082426481806523	7.59819452462909e-05	0.0402700713011964	0.000353194286216046	0.999718191737924	NA	NA	
2686	AC018523.2	0.0706484093224527	-0.000957696807556701	0.0402700586771582	0.00480097207681585	0.996169393218557	NA	NA	
2687	AC018630.2	0.0445362391197181	-0.000664437589069591	0.0402700382425517	0.0102307585596722	0.991837178098464	NA	NA	
2688	AC018634.1	0.00868013233571134	-0.0012319040257374	0.0402700217925965	0.00932946642093109	0.992556270764755	NA	NA	
2689	AC018635.1	0.0100161104226697	-0.00123184833203213	0.0402700217634676	0.00932964945534553	0.992556124730777	NA	NA	
2690	AC018638.1	0.0317009998047521	-0.00138791976978074	0.0402700278110536	0.00301525642062361	0.997594177100655	NA	NA	
2691	AC018638.5	0.0959660925562036	-0.00176935968942387	0.040270072159436	-0.00785508327645238	0.993732614782013	NA	NA	
2692	AC018638.8	0.00606487182286928	0	0.0402700201541677	0	1	NA	NA	
2693	AC018644.1	0.0385732297951841	-0.00107560680398895	0.0402700324001316	0.00123964386100414	0.999010907555737	NA	NA	
2694	AC018695.1	0.0318305108478609	0	0.0402700237226212	0	1	NA	NA	
2695	AC018714.1	0.00552760385206514	0	0.0402700193343087	0	1	NA	NA	
2696	AC018737.1	0.0906065338118104	0.00107548711680153	0.040270082560071	0.00300443948254327	0.997602807729451	NA	NA	
2697	AC018738.1	5.03994535271407	-0.120546413004481	0.2294993007816	-0.78404445464067	0.433014026033526	NA	NA	
2698	AC018755.3	0.0642187483523496	0.000676369881359183	0.0402700516758859	0.0129391026366748	0.989676377840476	NA	NA	
2699	AC018804.1	0.0222004897103243	-0.000680261899051738	0.0402700290823626	0.00394959650508373	0.99684868612025	NA	NA	
2700	AC018868.1	0.0758410575490691	4.48469853605605e-06	0.0402700692723339	0.000250252248687758	0.99980032759655	NA	NA	
2701	AC018868.2	0.00425056023385951	-0.00147005335295878	0.0402700193299306	0.00932828764027524	0.992557211254716	NA	NA	
2702	AC019050.1	0.0816297774213285	-0.000749258991513128	0.0402700652415696	-0.0041443028128681	0.99669333423579	NA	NA	
2703	AC019084.1	0.0106865512099437	0	0.040270020876383	0	1	NA	NA	
2704	AC019097.1	0.0524804274872986	-0.00153169556908999	0.040270044440239	0.00476947412284594	0.996194524661989	NA	NA	
2705	AC019109.1	0.877532110932627	-0.132805688701534	0.226576336442312	-0.231497221147879	0.816928544017838	NA	NA	
2706	AC019117.3	0.889785686309471	0.323698457058285	0.230175287496197	-0.0426648406627071	0.965968707121762	NA	NA	
2707	AC019176.2	0.0169353541348373	-0.00162112022242893	0.0402700247540263	0.00303462476969902	0.997578723464662	NA	NA	
2708	AC019181.1	0.0517893260867127	-0.000592706940891955	0.0402700391660007	0.00304118707738101	0.997573487524841	NA	NA	
2709	AC019205.1	0.0168589806446889	0	0.0402700237262162	0	1	NA	NA	
2710	AC019205.3	7.45138497299279	-0.436732580233408	0.214388074939896	-1.37739381449627	0.16839052423148	NA	NA	
2711	AC019206.1	0.193774865510111	-0.0262480161129651	0.100177420306574	-0.135497664982539	0.892218410306966	NA	NA	
2712	AC019227.1	0.0313453300219728	-0.000437440240986539	0.0402700325648357	0.00574464699964662	0.995416460061943	NA	NA	
2713	AC019294.3	0.0252078437283329	-0.000599717882887366	0.0402700301878923	0.00394577269662838	0.996851737054207	NA	NA	
2714	AC020611.1	0.0443412396218502	-0.000835990202004425	0.0402700358487014	-0.00234938564191935	0.998125463193394	NA	NA	
2715	AC020612.1	0.0127182865862641	0	0.0402700237794434	0	1	NA	NA	
2716	AC020629.1	0.0457022910988573	-0.00341892181748481	0.0402700347262669	-0.00967958198687945	0.992276931579089	NA	NA	
2717	AC020633.1	0.01604561846691	-0.00162601187079793	0.0402700246334798	-0.000557704978883238	0.999555015830934	NA	NA	
2718	AC020658.1	0.151663952663666	-0.01093919606448	0.0917677037881133	0.113340528917785	0.909760586808383	NA	NA	
2719	AC020688.1	0.0445647513494783	-0.00160578799445908	0.0402700336612974	0.0587923089448539	0.953117534438605	NA	NA	
2720	AC020779.1	0.906039258951323	-0.478964699741979	0.221543103740157	-0.80572052269609	0.420404013401918	NA	NA	
2721	AC020890.1	0.0327684757795535	-0.00242590620928322	0.0402700310244003	-0.00418371360342897	0.996661889247087	NA	NA	
2722	AC020891.4	0.0566207077569348	-0.00100225929036963	0.0402700427623863	-0.00863847906097343	0.993107576651123	NA	NA	
2723	AC020898.1	0.419607061157457	-0.0473780095213514	0.227371016486234	-0.217689090059722	0.827671364710414	NA	NA	
2724	AC020899.1	0.307119319844079	-0.0158579922578421	0.196538029039451	-0.121874286772938	0.902998579980735	NA	NA	
2725	AC020904.2	0.0312158043572306	-0.000434888285659279	0.0402700326122624	0.0057440641352313	0.995416925112789	NA	NA	
2726	AC020910.3	0.0042458519684455	0	0.040270019334994	0	1	NA	NA	
2727	AC020915.2	1.99332863721513	-0.246959936643697	0.223900979677257	-0.11988003695147	0.904578178621951	NA	NA	
2728	AC020915.6	1.86350403822328	-0.324973371292361	0.222520611488392	-0.394799746741089	0.692990681845287	NA	NA	
2729	AC020917.1	0.0734565376332438	-0.00240196673952586	0.0402700531350507	-0.0131804434272719	0.989483832171005	NA	NA	
2730	AC020978.1	0.115000293505351	-0.00111403582054184	0.0402701347723826	-0.0310459654547542	0.975232882191549	NA	NA	
2731	AC020983.1	0.0671369272528398	0.000529988828906595	0.0402700478035804	0.0534354663850548	0.957384947478206	NA	NA	
2732	AC021001.1	0.393097268464718	-0.0240321765315482	0.221414099543353	0.069676204580235	0.944451381735353	NA	NA	
2733	AC021006.1	0.0164898012265614	0	0.0402700228168232	0	1	NA	NA	
2734	AC021016.1	0.077527560948843	0.000360240676450751	0.0402700605235527	0.00659014961914272	0.99474185942577	NA	NA	
2735	AC021072.1	1.37691361436014	-0.134289541031951	0.222611971717223	0.315185188830842	0.752621050489682	NA	NA	
2736	AC021074.1	0.169095800043419	0.00706042851535825	0.0973150399164491	0.286639069194869	0.774388696213693	NA	NA	
2737	AC021087.2	0.0710267187582436	-0.00277472381235987	0.0402700609061301	-0.0104158282779158	0.991689521695925	NA	NA	
2738	AC021106.1	0.038158077160651	-0.00239885559577723	0.040270031300185	-0.00424750677761614	0.996610990110603	NA	NA	
2739	AC021106.2	0.0329770700895088	-0.000674578791755593	0.0402700290369934	0.00574079929117576	0.995419530038504	NA	NA	
2740	AC021148.1	0.0330260714915696	-0.00114476236970566	0.040270031407996	0.00841082528802913	0.993289211481578	NA	NA	
2741	AC021171.1	0.0160408024866987	0	0.0402700246954859	0	1	NA	NA	
2742	AC021220.1	0.0082273354388651	0	0.0402700208579253	0	1	NA	NA	
2743	AC021443.1	0.102946139246968	-0.000781530142980275	0.0402700835651894	-0.00152376683524714	0.998784210438376	NA	NA	
2744	AC021723.1	0.140930446343085	-0.00341632740004077	0.0506275524628404	0.0370198667617501	0.970469165211659	NA	NA	
2745	AC021739.1	0.017419816852838	0	0.0402700227687366	0	1	NA	NA	
2746	AC022018.1	0.0304520012426555	-0.000674688040168241	0.0402700292307127	0.00933566445232857	0.992551325666552	NA	NA	
2747	AC022034.3	0.0683904713557773	-0.00371063720993704	0.0402700515570006	-0.00614017372329366	0.995100880969769	NA	NA	
2748	AC022080.1	0.565080145114024	0.0116313159900233	0.229894411694931	1.13146027961621	0.257861412460443	NA	NA	
2749	AC022080.2	0.966789188628943	0.210416518542556	0.231166820506125	1.68106482254506	0.0927503242582512	NA	NA	
2750	AC022121.1	0.00850614760548621	0	0.0402700200905352	0	1	NA	NA	
2751	AC022133.1	0.0202729514288749	0	0.0402700236872822	0	1	NA	NA	
2752	AC022149.1	1.01695339126207	-0.141518731961181	0.226465340417991	-0.442025074201198	0.658471061552296	NA	NA	
2753	AC022167.5	1.37650689388776	0.135342863001731	0.229181484288154	0.516025205745519	0.605836804867562	NA	NA	
2754	AC022182.3	0.21291718252402	-0.0276369963343315	0.138008743407608	-0.121702705991242	0.903134470100086	NA	NA	
2755	AC022206.1	0.00501318062485275	0	0.0402700193188964	0	1	NA	NA	
2756	AC022210.1	0.0125114654412926	-0.00107249867638382	0.040270023814892	0.00933356893370697	0.992552997575664	NA	NA	
2757	AC022215.1	0.230835912266823	-0.0199232108978525	0.16131358299148	0.0971503827643785	0.922606970394247	NA	NA	
2758	AC022306.1	0.0345212642893181	-0.00122226003588524	0.0402700302477332	0.00838050051387454	0.993313406297958	NA	NA	
2759	AC022325.1	0.00293564764873782	0	0.0402700193375594	0	1	NA	NA	
2760	AC022335.1	0.0269490612234295	0	0.040270020847597	0	1	NA	NA	
2761	AC022384.1	0.121378436816704	-0.0018463544934472	0.0402701175944707	-0.0257082130059737	0.979490072991802	NA	NA	
2762	AC022400.4	0.0127449027990276	0	0.040270022847026	0	1	NA	NA	
2763	AC022400.6	0.283256516926913	0.00350808047205174	0.191403572608556	-0.178887164715785	0.858026301293002	NA	NA	
2764	AC022415.1	2.85943805698942	-0.0919668710222431	0.225203017377474	-1.26338659816646	0.206450278109122	NA	NA	
2765	AC022431.1	0.0896550023108463	-0.00082154954250114	0.0402700628825124	-0.00774978565233243	0.993816627573245	NA	NA	
2766	AC022447.4	0.00237579785301448	-0.00154934949311274	0.0402700185540982	0.00932836852181934	0.992557146723388	NA	NA	
2767	AC022483.1	0.00723590135386307	-0.00139091573958139	0.0402700201093104	0.0111247301250126	0.991123932673652	NA	NA	
2768	AC022483.2	0.106015247702357	-0.000231818267659708	0.040270103406038	-0.00864680165284284	0.993100936431566	NA	NA	
2769	AC022494.1	0.00798201571978374	0	0.0402700218255689	0	1	NA	NA	
2770	AC022662.1	0.0426659596079131	-0.00169159171266543	0.0402700325122783	-0.0104472790383463	0.991664428985051	NA	NA	
2771	AC022701.1	0.104000238340658	0	0.0402700858943955	0	1	NA	NA	
2772	AC022730.1	0.00703862723870895	-6.64822351245069e-05	0.0402700207307677	0.067862792422441	0.945894857787205	NA	NA	
2773	AC022730.2	0.0304639948709528	-0.000514901739872032	0.0402700314072897	0.00574249381860736	0.995418178023514	NA	NA	
2774	AC022795.1	0.0595394698424136	-0.00121200393637296	0.0402700392335485	-0.00325214197695907	0.99740517070105	NA	NA	
2775	AC022826.1	0.276989266704724	-0.00793705511805518	0.18010387037658	-0.000615883630155185	0.999508595991314	NA	NA	
2776	AC022826.2	0.0230953249367755	-0.000994600468380034	0.0402700247016329	0.00394554104695644	0.996851921882465	NA	NA	
2777	AC022868.1	1.17911952026579	-0.356597139507234	0.217386756363905	-2.2093053444045	0.0271534097167666	NA	NA	
2778	AC022884.2	0.00932024950896317	0	0.040270021831278	0	1	NA	NA	
2779	AC022966.1	0.0347285197771229	0	0.0402700291371163	0	1	NA	NA	
2780	AC022968.1	0.0204054855628815	-0.000913990028801493	0.0402700256467812	0.00573698827676733	0.995422570737989	NA	NA	
2781	AC022973.1	0.0161871123313111	0	0.0402700237626817	0	1	NA	NA	
2782	AC023043.2	0.0268891911903319	-0.000673987361195796	0.040270029160178	0.0111349731491749	0.991115760428995	NA	NA	
2783	AC023050.1	0.013831224871107	0	0.0402700227719432	0	1	NA	NA	
2784	AC023050.4	0.518156708534764	-0.0506356095731582	0.227526180053394	-0.873338745913039	0.382478467520022	NA	NA	
2785	AC023055.1	15.9736120729568	0.00738332921839821	0.187739436213403	0.0557780479666032	0.955518622898057	NA	NA	
2786	AC023141.6	0.00807391085469433	-0.00139068863605439	0.0402700200829309	0.00932312670707786	0.992561328904576	NA	NA	
2787	AC023157.1	0.0253075364170007	-0.00146220769718473	0.0402700267171998	0.00303224749891888	0.997580620243588	NA	NA	
2788	AC023157.2	0.0037707294865752	0	0.0402700193188964	0	1	NA	NA	
2789	AC023161.2	0.0259580255592959	-0.000834466316535982	0.0402700267593453	0.0129083432647401	0.989700918218957	NA	NA	
2790	AC023194.1	0.0679854306174739	0.000109502641154895	0.0402700532329862	-0.000545311801088807	0.999564904154651	NA	NA	
2791	AC023194.2	0.126850546615793	0.000354229464748335	0.0474381718067742	0.00901906172164292	0.992803927458429	NA	NA	
2792	AC023232.1	0.252325357294493	0.0215160608107615	0.174089294221224	0.439774194252673	0.660100659720012	NA	NA	
2793	AC023271.1	0.0130986350552099	0	0.0402700237955023	0	1	NA	NA	
2794	AC023389.2	0.0239497705734492	-0.000993234966973769	0.0402700247760322	0.00574059196956331	0.995419695454492	NA	NA	
2795	AC023424.2	0.196109942350126	-0.0533315607154591	0.131366280257041	-0.207149567610659	0.835893052176344	NA	NA	
2796	AC023449.1	0.013295108424887	-0.00115228500955966	0.040270022772633	0.00933080696467499	0.992555201212153	NA	NA	
2797	AC023491.2	0.245896176569351	0.0606557334424753	0.15800178634074	-0.0233055704962467	0.981406528308412	NA	NA	
2798	AC023509.3	0.862532214416585	0.0422306009210978	0.228391486886739	0.891421521169388	0.372703076348592	NA	NA	
2799	AC023509.5	0.0170892278553664	-0.00107254330798701	0.0402700237759574	0.0093335702880171	0.992552996495128	NA	NA	
2800	AC023512.1	0.00799368893275293	0	0.040270020876383	0	1	NA	NA	
2801	AC023538.1	0.0184580938002626	0	0.0402700280255225	0	1	NA	NA	
2802	AC023598.1	0.0360511615247037	-0.00177083070512416	0.0402700313732588	-0.00864973156831626	0.993098598784666	NA	NA	
2803	AC023632.1	0.0165015911209184	-0.000834365871044828	0.0402700268510023	0.00214447712476944	0.998288956122605	NA	NA	
2804	AC023794.3	0.0974677248760544	0.00135673296566575	0.0402700715472686	0.0588808832191592	0.953046984611175	NA	NA	
2805	AC023813.2	0.00498568805642698	0	0.0402700185325036	0	1	NA	NA	
2806	AC023818.1	0.0263090655473839	-0.00154177980333692	0.0402700256305089	0.00838649951685715	0.9933086199543	NA	NA	
2807	AC023886.2	0.31654530831867	0.202568111158267	0.223394697036016	0.698221858623848	0.485038458521067	NA	NA	
2808	AC023906.1	0.152860161191784	-0.00351049866415789	0.0864463930536039	-0.0720335742060194	0.942575188889881	NA	NA	
2809	AC023934.1	0.0184741923292387	0	0.0402700247442245	0	1	NA	NA	
2810	AC024220.1	0.124273559688672	-0.000871263079420601	0.0444373086498169	-0.0126980662963076	0.989868681214662	NA	NA	
2811	AC024270.1	0.00875904402138579	0	0.0402700216455615	0	1	NA	NA	
2812	AC024293.1	1.5209933581762	-0.451165620979792	0.222142411821546	-1.29015377499669	0.196997272025054	NA	NA	
2813	AC024405.2	0.0432204903339611	-0.00200035294564059	0.0402700370622437	-0.00419122947081811	0.996655892505113	NA	NA	
2814	AC024451.1	0.0512937991719475	0.000203840403343504	0.0402700418530534	0.00389887503194497	0.996889155688955	NA	NA	
2815	AC024451.2	0.00950510023157701	0	0.0402700216481413	0	1	NA	NA	
2816	AC024558.1	0.00300112980047682	-0.00147007561280932	0.0402700193112666	0.00932828764027525	0.992557211254716	NA	NA	
2817	AC024560.2	0.106106828316414	-0.00331727611264295	0.0402700824212932	-0.0344663547612642	0.972505271410281	NA	NA	
2818	AC024568.1	0.597328405455875	-0.0359022516586484	0.228043305870655	-0.480835858053471	0.63063316286127	NA	NA	
2819	AC024581.2	0.00620411324559315	-0.00139322173013582	0.040270020074433	0.00393903097181931	0.996857116130543	NA	NA	
2820	AC024587.1	0.0064355034307581	-0.00139077788193062	0.0402700200829388	0.0039389543599867	0.996857177257467	NA	NA	
2821	AC024592.3	4.86841716693683	-0.0777713025112296	0.223293897230237	-0.416118403971162	0.677323363503641	NA	NA	
2822	AC024619.4	1.40131007450233	-0.0339620910873052	0.226563060678278	-0.195550110135368	0.84496231257721	NA	NA	
2823	AC024937.2	0.337436135122794	-0.00299511426701422	0.196551371002455	-0.298086120010089	0.765637434927333	NA	NA	
2824	AC024940.1	0.0947088946659065	-0.00143035191534234	0.0402700631529485	-0.00318861160159075	0.997455860343843	NA	NA	
2825	AC024940.2	0.574994949061569	0.0678729521221167	0.229328736562044	-0.208775163425826	0.834623760800029	NA	NA	
2826	AC024995.1	0.0442711015470039	-0.00192974081186171	0.0402700379751814	-0.00245467817802168	0.998041452146871	NA	NA	
2827	AC025040.2	0.0163200635090588	0	0.0402700237023015	0	1	NA	NA	
2828	AC025048.6	0.0643710306295754	-0.00034308595081794	0.0402700583546266	0.00752253754520905	0.993997940042671	NA	NA	
2829	AC025062.1	0.18512127908831	0.0090818775373487	0.100178855848924	-0.0203127316725178	0.983793899477033	NA	NA	
2830	AC025161.1	0.0484043928506855	-0.000664393331085248	0.0402700380929581	0.00483539312991686	0.996141929510508	NA	NA	
2831	AC025164.1	0.0298081825215863	-0.00109451765355461	0.0402700322351365	0.00483802966804724	0.996139825882046	NA	NA	
2832	AC025181.1	0.119421482078073	-0.000535179055254766	0.0402700919541541	-0.00509856163757344	0.99593195401212	NA	NA	
2833	AC025186.1	0.0168906149551009	0	0.0402700227478751	0	1	NA	NA	
2834	AC025198.1	0.00688463752782597	0	0.0402700209000466	0	1	NA	NA	
2835	AC025252.2	0.0101835894197595	0	0.0402700209051121	0	1	NA	NA	
2836	AC025263.2	0.00541180645897083	0	0.0402700185325036	0	1	NA	NA	
2837	AC025271.1	0.0126815170194806	-0.00107399018789844	0.0402700238405721	0.0111291806015271	0.991120381926967	NA	NA	
2838	AC025283.1	0.00637290712473788	0	0.0402700193188964	0	1	NA	NA	
2839	AC025283.2	0.0293610266242326	-0.000514818407693728	0.0402700314750788	0.00574247426083065	0.995418193628105	NA	NA	
2840	AC025423.2	0.0810941933590477	-0.00238570260596633	0.0402700538301923	-0.00963059326725355	0.992316017100296	NA	NA	
2841	AC025449.1	0.733624279050799	-0.131113884517226	0.22435453954099	-1.01766822073083	0.308835654643553	NA	NA	
2842	AC025458.1	0.0119291602254187	-0.00131136855080083	0.0402700208688218	0.00932304628468602	0.992561393069572	NA	NA	
2843	AC025459.1	0.153849630658926	0.00636584104114006	0.0813627621740455	0.0860447387476886	0.931430852700996	NA	NA	
2844	AC025470.1	0.0125315533089909	-0.00185994393465802	0.0402700217830069	0.00834585511469765	0.993341048360365	NA	NA	
2845	AC025518.1	0.0127941848422143	-0.00131149117727827	0.0402700208400583	0.00393887347844269	0.996857241791101	NA	NA	
2846	AC025518.2	0.127014544628807	0.0013371270411976	0.0402701199200943	-0.00148698008088051	0.998813561988468	NA	NA	
2847	AC025538.1	0.0187354733966085	-0.00178030267711854	0.0402700227034458	0.00848138349899949	0.993232916182414	NA	NA	
2848	AC025574.1	0.00518560163316285	0	0.0402700201090952	0	1	NA	NA	
2849	AC025594.2	0.0535644013647718	-0.00207969794111491	0.0402700359212769	-0.000612064213694108	0.999511643444165	NA	NA	
2850	AC025627.3	0.127699620415096	-0.00431233557116113	0.0402701230756722	0.0130359457990341	0.989599114692927	NA	NA	
2851	AC025750.2	0.22090849086954	-0.0160130116857841	0.151386104288238	-0.130341259567724	0.89629643806559	NA	NA	
2852	AC025884.1	0.027349890266658	-0.00122257343790857	0.0402700302850664	-0.00235361738020729	0.998122086764084	NA	NA	
2853	AC026111.1	0.0188104624504676	-0.000913093190895778	0.0402700258138997	0.00933749082264926	0.992549868497384	NA	NA	
2854	AC026117.1	0.0040955189290926	0	0.0402700193188964	0	1	NA	NA	
2855	AC026241.1	0.0636706352934868	-0.00277057786300692	0.040270044643019	0.0302656380805311	0.97585520085057	NA	NA	
2856	AC026254.2	0.451164561874401	0.0306133267765033	0.228346296332695	-0.081884177424929	0.93473881676782	NA	NA	
2857	AC026271.1	0.0286098467461253	-0.00318650121491585	0.0402700290606049	-0.0104340738833831	0.991674964600072	NA	NA	
2858	AC026271.2	0.0461751402340565	-0.00118039122057189	0.0402700399010805	-0.00325310643874221	0.997404401175955	NA	NA	
2859	AC026366.1	0.0409477390783817	0	0.0402700321931251	0	1	NA	NA	
2860	AC026403.1	0.423833858009158	0.0112723065867583	0.224940354370602	0.22691054970949	0.820493298528304	NA	NA	
2861	AC026407.1	0.00742401250226728	0	0.0402700201090788	0	1	NA	NA	
2862	AC026410.1	0.00596649440813175	-0.00147006943984662	0.040270019314203	0.00393911812628844	0.996857046591877	NA	NA	
2863	AC026410.2	0.0126142904163739	-0.00115241888339311	0.0402700227334698	0.00394033685426255	0.996856074195189	NA	NA	
2864	AC026410.3	0.0975381350742629	-0.0022527382557827	0.040270076431504	-0.00166604025772397	0.998670692815643	NA	NA	
2865	AC026412.1	0.540629219347933	0.322274736682767	0.229997505689896	1.99466318201321	0.0460796275338126	NA	NA	
2866	AC026412.2	0.137259473834559	-0.00231681429227165	0.0402701428135502	-0.0229514077460701	0.981689033727318	NA	NA	
2867	AC026436.1	0.299868361969726	-0.0332522465830603	0.180161557223001	0.0380594825762305	0.969640256107854	NA	NA	
2868	AC026444.1	0.022373850508243	0	0.0402700274431873	0	1	NA	NA	
2869	AC026458.1	0.0038526432268761	-0.00147005335295878	0.0402700193299306	0.00932828764027525	0.992557211254716	NA	NA	
2870	AC026461.4	0.0248033373704347	-0.00263827251415512	0.040270027935888	-0.00419772086011454	0.996650713171377	NA	NA	
2871	AC026462.1	0.0459211320505852	-0.000701642572961732	0.0402700377228107	0.00304628170977387	0.997569422615141	NA	NA	
2872	AC026464.3	0.0137955698586566	0	0.0402700208578925	0	1	NA	NA	
2873	AC026464.4	0.426662847118761	-0.118608239336176	0.224271040884536	0.450990619243925	0.651996309982631	NA	NA	
2874	AC026470.1	0.00751286096067766	0	0.0402700207593654	0	1	NA	NA	
2875	AC026477.1	0.0479043052162309	-0.00414504983560082	0.0402700426810381	-0.0238934635725385	0.980937588109492	NA	NA	
2876	AC026700.1	0.388242273175344	-0.0917635501754324	0.224085394850073	-0.622198849980838	0.533811122146156	NA	NA	
2877	AC026785.1	0.0246614874599098	0	0.040270024744286	0	1	NA	NA	
2878	AC026786.1	0.0107109630220268	0	0.0402700215858383	0	1	NA	NA	
2879	AC026798.1	0.0289177329305704	-0.00209003230953013	0.0402700267319585	0.00388111602333847	0.996903325220529	NA	NA	
2880	AC026826.1	0.00674099502461622	-0.00131137969227685	0.0402700208606727	0.00932958668852745	0.992556174809273	NA	NA	
2881	AC026951.1	0.140350001459564	-0.00297217650524553	0.0402701380826588	-0.0276465296251207	0.97794407055842	NA	NA	
2882	AC026954.2	0.70833760097724	0.224397047955941	0.230686103799319	0.570922080472895	0.56805246268892	NA	NA	
2883	AC026956.1	0.0257457441852697	-0.00132225539409134	0.040270028846623	-0.00953904804360542	0.992389056265748	NA	NA	
2884	AC026979.1	0.0310609612592827	0	0.0402700267107644	0	1	NA	NA	
2885	AC027104.1	0.0113542302849912	0	0.04027001930847	0	1	NA	NA	
2886	AC027176.2	0.0494960616993331	-0.000115316517383776	0.0402700371360341	0.00934332056877448	0.992545217235857	NA	NA	
2887	AC027287.1	0.0641010963251671	-0.00151951734570861	0.0402700446423044	-0.00415547302800142	0.996684421770338	NA	NA	
2888	AC027288.2	0.136705765797167	-0.00121634075159263	0.0402701170962307	-0.00698786508461965	0.994424535711273	NA	NA	
2889	AC027309.2	1.61044086296324	-0.378981269823029	0.217035617610499	-1.66040718134404	0.0968325664277207	NA	NA	
2890	AC027313.1	0.0184636827437362	0	0.0402700237440196	0	1	NA	NA	
2891	AC027544.1	0.00571066301547779	0	0.0402700193375594	0	1	NA	NA	
2892	AC027559.1	0.0402230996683606	-0.00310677214476444	0.0402700302574658	-0.0033490500106817	0.997327849698322	NA	NA	
2893	AC027575.1	0.0905135120056227	-0.00129295696341638	0.0402700877577742	-0.0186391968000884	0.985128933735887	NA	NA	
2894	AC027575.3	0.0394062775259176	-0.00208526215118453	0.0402700359020449	0.00117925112726656	0.999059093950321	NA	NA	
2895	AC027612.2	0.0726632720550453	-0.00176310440060425	0.040270053364487	0.000340489001535911	0.999728329087801	NA	NA	
2896	AC027644.1	0.019172999212088	-0.000993124874395681	0.0402700247247445	0.00928013434323974	0.992595630363993	NA	NA	
2897	AC027763.1	0.109736476993663	-0.000105207430538681	0.0402700850463439	-0.00592481203678368	0.995272711607522	NA	NA	
2898	AC027796.2	0.0935151650803015	-0.000598406716410744	0.0402700696440082	-0.00057944782888921	0.999537667549411	NA	NA	
2899	AC027796.3	0.444882962791912	-0.220463912926128	0.228021455597432	-0.426191503202541	0.669968308369885	NA	NA	
2900	AC027801.3	0.073781962505149	-0.000586335374296208	0.0402700513186298	0.00571522696885299	0.995439933464946	NA	NA	
2901	AC034102.1	0.219305445020399	-0.0282927917839886	0.138023648330044	-0.196729202148207	0.844039456632044	NA	NA	
2902	AC034102.2	0.391785322088838	-0.140091888389805	0.22198573063421	-0.861009709697808	0.389232695351162	NA	NA	
2903	AC034207.1	0.0484298803905652	-0.00223805215835782	0.0402700430617097	-0.0105327556186144	0.991596232293667	NA	NA	
2904	AC034236.1	11.3879751027833	-0.165527365255559	0.203529050770176	-1.01067208585895	0.312173401518593	NA	NA	
2905	AC034244.2	0.00410297480602365	-0.00147007561280932	0.0402700193112666	0.00932829642756893	0.992557204243775	NA	NA	
2906	AC034268.1	0.0154426255342793	-0.000519232832177873	0.0402700227200365	0.0633090333449997	0.949520422626103	NA	NA	
2907	AC036164.1	0.0130612012273357	0	0.0402700238211832	0	1	NA	NA	
2908	AC036176.2	0.0542261694419718	-0.00184032576983471	0.0402700393383301	-0.00600915656079031	0.995205415612093	NA	NA	
